ullid;date;time;LocalTime[us];EngineCycleId#;PrintCycleId#;ActionId$;Result$;PrintMode$;Images~;SquareDecimeter[dm2]#
00000000012207559753;2021-10-07;17:05:39;5114089922760;3108;410;origin=/ACM, seqNr={3108};Cancelled;8_pass;1,;5361
00000000012214428290;2021-10-08;06:25:12;5162061551461;3109;411;origin=/ACM, seqNr={3109};Success;8_pass;1,;1340
00000000012217482821;2021-10-08;08:08:01;5168229967078;3110;412;origin=/ACM, seqNr={3110};Success;8_pass;1,;971
00000000012217751313;2021-10-08;08:11:22;5168431269824;3111;413;origin=/ACM, seqNr={3111};Success;6_pass;1,;63
00000000012228824489;2021-10-08;10:59:40;5178529423820;3112;414;origin=/ACM, seqNr={3112};Success;8_pass;1,;3921
00000000012231204648;2021-10-08;12:25:46;5183695001485;3116;415;origin=/ACM, seqNr={3116};Success;8_pass_pinCure;1,;502
00000000012245872104;2021-10-11;07:08:19;5423843740299;3123;416;origin=/ACM, seqNr={3123};Cancelled;8_pass_pinCure;1,;1351
00000000012247473569;2021-10-11;07:40:31;5425775415530;3124;418;origin=/ACM, seqNr={3124};Success;8_pass_pinCure;1,;395
00000000012247537824;2021-10-11;07:50:18;5426362287365;3125;420;origin=/ACM, seqNr={3125};Cancelled;8_pass_pinCure;1,;0
00000000012247602152;2021-10-11;07:58:23;5426847013759;3126;422;origin=/ACM, seqNr={3126};Cancelled;8_pass_pinCure;1,;0
00000000012251772064;2021-10-11;08:42:10;5429474537550;3127;423;origin=/ACM, seqNr={3127};Success;8_pass_pinCure;1,;873
00000000012265246959;2021-10-11;11:17:40;5438804509377;3128;425;origin=/ACM, seqNr={3128};Success;8_pass;1,;4819
00000000012271423633;2021-10-11;12:47:11;5444175229381;3129;426;origin=/ACM, seqNr={3129};Cancelled;8_pass;1,2,;2183
00000000012291351072;2021-10-11;16:51:07;5458810861808;3130;427;origin=/ACM, seqNr={3130};Success;8_pass;1,;7020
00000000012313909076;2021-10-12;09:15:35;5517877471349;3131;428;origin=/ACM, seqNr={3131};Success;8_pass;1,;7168
00000000012316296344;2021-10-12;09:51:02;5520004101344;3132;432;origin=/ACM, seqNr={3132};Success;8_pass;1,;821
00000000012321269273;2021-10-12;11:16:35;5525137205206;3136;435;origin=/ACM, seqNr={3136};Success;8_pass_pinCure;1,;1248
00000000012324571945;2021-10-12;11:56:06;5527508439509;3137;438;origin=/ACM, seqNr={3137};Success;8_pass_pinCure;1,2,;708
00000000012342366833;2021-10-12;15:26:50;5540152519463;3138;440;origin=/ACM, seqNr={3138};Success;8_pass;1,;6555
00000000012344629483;2021-10-13;05:35:53;5591094446454;3139;441;origin=/ACM, seqNr={3139};Failed;8_pass;1,;0
