ullid;date;time;LocalTime[us];EngineCycleId#;PrintCycleId#;ActionId$;Result$;PrintMode$;Images~;SquareDecimeter[dm2]#
00000000008518931471;2021-05-21;01:45:30;129594627944;1920;14;origin=/ACM, seqNr={1920};Success;8_pass;1,;2050
00000000008524451207;2021-05-21;03:16:30;135054886575;1926;15;origin=/ACM, seqNr={1926};Success;8_pass_pinCure;1,;993
00000000008544601494;2021-05-21;11:00:43;162907608736;1927;16;origin=/ACM, seqNr={1927};Success;8_pass;1,2,;6199
00000000008556983007;2021-05-24;06:20:08;405266787828;1931;17;origin=/ACM, seqNr={1931};Cancelled;8_pass_pinCure;1,2,;626
00000000008564243724;2021-05-24;07:36:20;409839125129;1932;18;origin=/ACM, seqNr={1932};Success;8_pass_pinCure;1,2,;1873
00000000008575047171;2021-05-24;09:48:05;417744230013;1933;19;origin=/ACM, seqNr={1933};Success;8_pass;1,;3525
00000000008578579675;2021-05-24;11:50:37;425096113002;1934;20;origin=/ACM, seqNr={1934};Success;8_pass;1,;1028
00000000008583632258;2021-05-24;13:07:51;429729247997;1935;21;origin=/ACM, seqNr={1935};Success;8_pass;1,;1623
00000000008609473674;2021-05-24;17:48:18;446556318056;1936;22;origin=/ACM, seqNr={1936};Success;8_pass;1,;8244
00000000008611425465;2021-05-25;05:45:34;489591062885;1937;23;origin=/ACM, seqNr={1937};Failed;8_pass;1,;0
00000000008614526263;2021-05-25;06:22:13;491790443805;1938;24;origin=/ACM, seqNr={1938};Cancelled;8_pass;1,;844
00000000008620804924;2021-05-25;08:11:35;498352527316;1944;25;origin=/ACM, seqNr={1944};Success;8_pass_pinCure;1,;1141
00000000008625329397;2021-05-25;09:20:59;502516289407;1945;26;origin=/ACM, seqNr={1945};Success;8_pass;1,;1455
00000000008627396226;2021-05-25;12:11:43;512759759528;1950;27;origin=/ACM, seqNr={1950};Success;8_pass_pinCure;1,;126
00000000008627791213;2021-05-25;12:29:21;513817496968;1951;29;origin=/ACM, seqNr={1951};Success;8_pass;1,;43
00000000008628257091;2021-05-25;13:02:28;515804369738;1952;30;origin=/ACM, seqNr={1952};Success;8_pass;1,;89
00000000008640565671;2021-05-25;15:18:58;523994525884;1953;31;origin=/ACM, seqNr={1953};Success;8_pass;1,;4102
00000000008643105675;2021-05-26;06:26:13;578428747438;1954;32;origin=/ACM, seqNr={1954};Success;8_pass;1,;61
00000000008643584940;2021-05-26;06:39:13;579207992341;1955;33;origin=/ACM, seqNr={1955};Success;8_pass;1,;130
00000000008645241593;2021-05-26;06:59:19;580414225936;1956;34;origin=/ACM, seqNr={1956};Success;8_pass;1,;259
00000000008647325262;2021-05-26;07:14:37;581332248793;1957;35;origin=/ACM, seqNr={1957};Success;8_pass_pinCure;1,;259
00000000008651121342;2021-05-26;08:01:03;584117998930;1958;36;origin=/ACM, seqNr={1958};Success;8_pass_pinCure;1,2,;906
00000000008654801369;2021-05-26;08:42:00;586575246130;1962;37;origin=/ACM, seqNr={1962};Success;8_pass_pinCure;1,;905
00000000008669620053;2021-05-26;11:53:03;598038276702;1963;38;origin=/ACM, seqNr={1963};Success;8_pass;1,;4836
00000000008673195956;2021-05-27;06:42:01;665774064978;1964;39;origin=/ACM, seqNr={1964};Cancelled;8_pass_pinCure;1,;167
00000000008675126865;2021-05-27;07:06:30;667243536166;1968;40;origin=/ACM, seqNr={1968};Success;8_pass_pinCure;1,;454
00000000008676939516;2021-05-27;07:29:54;668647772353;1969;41;origin=/ACM, seqNr={1969};Success;8_pass_pinCure;1,;453
00000000008687923393;2021-05-27;10:28:37;679370106048;1970;42;origin=/ACM, seqNr={1970};Cancelled;8_pass;1,;3494
00000000008689876010;2021-05-27;11:04:17;681509963265;1971;43;origin=/ACM, seqNr={1971};Success;8_pass;1,;621
