ullid;date;time;LocalTime[us];EngineCycleId#;PrintCycleId#;ActionId$;Result$;PrintMode$;Images~;SquareDecimeter[dm2]#
00000000013487312176;2021-11-15;11:38:48;523769289200;3461;47;origin=/ACM, seqNr={3461};Success;8_pass;1,;4485
00000000013495878530;2021-11-15;13:27:55;530316050227;3465;48;origin=/ACM, seqNr={3465};Success;8_pass_pinCure;1,;2097
00000000013496636600;2021-11-15;14:31:14;534115463711;3466;49;origin=/ACM, seqNr={3466};Success;8_pass_pinCure;1,;99
00000000013497723671;2021-11-15;14:57:38;535699074647;3467;50;origin=/ACM, seqNr={3467};Success;8_pass_pinCure;1,;189
00000000013498082079;2021-11-15;15:07:09;536270586484;3468;51;origin=/ACM, seqNr={3468};Success;8_pass_pinCure;1,;50
00000000013498854157;2021-11-15;16:02:46;539607250746;3472;52;origin=/ACM, seqNr={3472};Cancelled;8_pass_pinCure;1,;94
00000000013500632515;2021-11-15;16:32:02;541363313304;3480;53;origin=/ACM, seqNr={3480};Success;8_pass_pinCure;1,;324
00000000013501231331;2021-11-15;16:52:22;542582910651;3481;54;origin=/ACM, seqNr={3481};Success;8_pass_pinCure;1,;120
00000000013508396885;2021-11-16;06:33:19;591838952165;3482;55;origin=/ACM, seqNr={3482};Success;8_pass;1,;1654
00000000013517363419;2021-11-16;08:21:13;598312527257;3486;56;origin=/ACM, seqNr={3486};Success;8_pass;1,;3049
00000000013517659328;2021-11-16;08:25:48;598587501205;3487;57;origin=/ACM, seqNr={3487};Success;8_pass;1,;79
00000000013519399388;2021-11-16;09:23:50;602069300677;3495;62;origin=/ACM, seqNr={3495};Cancelled;8_pass_pinCure;1,;213
00000000013526238190;2021-11-16;10:39:18;606597415508;3499;63;origin=/ACM, seqNr={3499};Success;8_pass_pinCure;1,2,;1738
00000000013530805367;2021-11-16;12:47:12;614271515531;3503;64;origin=/ACM, seqNr={3503};Success;8_pass;1,;1431
00000000013531866175;2021-11-16;15:35:30;624369477356;3504;65;origin=/ACM, seqNr={3504};Success;8_pass;1,;108
00000000013532281360;2021-11-16;15:48:06;625125230071;3505;66;origin=/ACM, seqNr={3505};Success;8_pass;1,;108
00000000013532812034;2021-11-16;15:57:38;625697454676;3506;67;origin=/ACM, seqNr={3506};Success;8_pass;1,;156
00000000013535552029;2021-11-17;05:44:59;675336836491;3507;68;origin=/ACM, seqNr={3507};Cancelled;8_pass;1,2,;171
00000000013539906551;2021-11-17;06:56:24;679622136033;3511;69;origin=/ACM, seqNr={3511};Success;8_pass;1,;1392
00000000013550644440;2021-11-17;08:56:25;686822730783;3512;70;origin=/ACM, seqNr={3512};Success;8_pass;1,2,;3709
00000000013552119247;2021-11-17;09:45:40;689777757625;3513;74;origin=/ACM, seqNr={3513};Cancelled;8_pass_pinCure;1,;311
00000000013553452552;2021-11-17;10:47:30;693488381410;3521;75;origin=/ACM, seqNr={3521};Cancelled;8_pass_pinCure;1,;146
00000000013556543078;2021-11-17;11:48:00;697117584771;3527;76;origin=/ACM, seqNr={3527};Cancelled;8_pass_pinCure;1,;348
00000000013563649528;2021-11-17;13:03:18;701635462074;3531;77;origin=/ACM, seqNr={3531};Success;8_pass_pinCure;1,;1834
00000000013564625997;2021-11-17;13:43:34;704052206844;3535;78;origin=/ACM, seqNr={3535};Success;8_pass_pinCure;1,;168
00000000013574721833;2021-11-17;15:43:49;711266736503;3536;79;origin=/ACM, seqNr={3536};Success;4_pass;1,;5087
00000000013574825216;2021-11-17;16:02:34;712391249161;3537;80;origin=/ACM, seqNr={3537};Failed;4_pass;1,;0
00000000013579748052;2021-11-17;17:01:14;715911427085;3538;81;origin=/ACM, seqNr={3538};Success;4_pass;1,;2471
00000000013582866170;2021-11-18;06:08:35;763151376165;3542;82;origin=/ACM, seqNr={3542};Cancelled;8_pass_pinCure;1,;217
00000000013585112269;2021-11-18;07:00:56;766292663493;3548;83;origin=/ACM, seqNr={3548};Cancelled;8_pass_pinCure;1,;137
00000000013589748735;2021-11-18;07:50:27;769263224885;3553;84;origin=/ACM, seqNr={3553};Success;8_pass_pinCure;1,;1144
00000000013591191261;2021-11-18;08:36:58;772054729665;3554;85;origin=/ACM, seqNr={3554};Success;8_pass;1,;395
00000000013592037151;2021-11-18;09:40:55;775891060990;3555;86;origin=/ACM, seqNr={3555};Cancelled;8_pass;1,;173
00000000013593675095;2021-11-18;10:02:53;777209652621;3556;87;origin=/ACM, seqNr={3556};Success;8_pass;1,;496
00000000013604256579;2021-11-18;12:36:37;786432912933;3557;88;origin=/ACM, seqNr={3557};Success;4_pass;1,;5087
00000000013604357256;2021-11-18;12:54:43;787519483012;3558;89;origin=/ACM, seqNr={3558};Failed;4_pass;1,;0
00000000013614640806;2021-11-18;14:26:53;793048930517;3559;90;origin=/ACM, seqNr={3559};Success;4_pass;1,;5087
00000000013614714743;2021-11-18;14:40:19;793855386362;3560;91;origin=/ACM, seqNr={3560};Failed;4_pass;1,;0
00000000013625007385;2021-11-18;16:12:50;799405704699;3561;92;origin=/ACM, seqNr={3561};Success;4_pass;1,;5087
00000000013632977519;2021-11-18;18:44:57;808532740442;3562;95;origin=/ACM, seqNr={3562};Success;4_pass;1,;3706
00000000013637086780;2021-11-19;06:10:41;849675776918;3563;96;origin=/ACM, seqNr={3563};Cancelled;8_pass;1,;736
00000000013643802339;2021-11-19;07:31:30;854524585756;3567;97;origin=/ACM, seqNr={3567};Success;8_pass;1,;2291
00000000013651914315;2021-11-19;09:09:54;860429074207;3568;98;origin=/ACM, seqNr={3568};Success;8_pass;1,2,;2827
00000000013652170747;2021-11-19;09:30:35;861669587684;3569;99;origin=/ACM, seqNr={3569};Cancelled;8_pass_pinCure;1,;19
00000000013656205737;2021-11-19;10:14:37;864311550693;3573;100;origin=/ACM, seqNr={3573};Success;8_pass_pinCure;1,2,;1021
00000000013657191959;2021-11-19;11:18:15;868129462532;3574;101;origin=/ACM, seqNr={3574};Success;8_pass;1,;208
00000000013663699666;2021-11-19;14:39:56;880230472295;3575;102;origin=/ACM, seqNr={3575};Success;8_pass;1,;1950
00000000013667281251;2021-11-20;05:49:34;934807602153;3579;103;origin=/ACM, seqNr={3579};Success;8_pass;1,;383
00000000013667530362;2021-11-20;06:43:07;938019689799;3580;104;origin=/ACM, seqNr={3580};Failed;8_pass;1,;0
00000000013682214736;2021-11-20;09:24:41;947713770471;3581;105;origin=/ACM, seqNr={3581};Success;8_pass;1,;4916
00000000013689090387;2021-11-20;10:41:41;952333974944;3582;106;origin=/ACM, seqNr={3582};Success;8_pass;1,2,;2291
00000000013689978030;2021-11-20;11:59:04;956977166967;3590;107;origin=/ACM, seqNr={3590};Cancelled;8_pass_pinCure;1,;12
00000000013696099026;2021-11-20;13:38:44;962956500497;3596;108;origin=/ACM, seqNr={3596};Success;8_pass_pinCure;1,;1151
00000000013716865550;2021-11-21;12:55:13;1046743442448;3597;109;origin=/ACM, seqNr={3597};Success;8_pass;1,;5693
00000000013733500626;2021-11-22;08:00:05;1115434004958;3598;110;origin=/ACM, seqNr={3598};Cancelled;8_pass;1,2,3,;4582
00000000013735446176;2021-11-22;09:04:28;1119297819327;3604;-1;origin=/ACM, seqNr={3604};Success;8_pass;0,;12
00000000013735518460;2021-11-22;09:05:50;1119379526992;3605;-1;origin=/ACM, seqNr={3605};Success;4_pass;0,;12
