ullid;date;time;LocalTime[us];EngineCycleId#;PrintCycleId#;ActionId$;Result$;PrintMode$;Images~;SquareDecimeter[dm2]#
00000000012944434105;2021-11-01;11:44:19;948777478329;3275;49;origin=/ACM, seqNr={3275};Failed;8_pass_pinCure;1,;0
00000000012945160898;2021-11-01;11:55:46;949463730624;3276;50;origin=/ACM, seqNr={3276};Cancelled;8_pass_pinCure;1,;148
00000000012953123533;2021-11-01;13:46:05;956082636353;3282;51;origin=/ACM, seqNr={3282};Success;8_pass_pinCure;1,;1645
00000000012973189921;2021-11-01;17:34:50;969807150854;3283;54;origin=/ACM, seqNr={3283};Success;8_pass;1,;7130
00000000012996177832;2021-11-02;08:57:35;1025171662315;3284;55;origin=/ACM, seqNr={3284};Success;8_pass;1,;7103
00000000012996209218;2021-11-02;09:01:12;1025388227016;3285;56;origin=/ACM, seqNr={3285};Failed;8_pass;1,;0
00000000013007020180;2021-11-02;11:02:55;1032690743121;3286;57;origin=/ACM, seqNr={3286};Success;8_pass;1,;3690
00000000013007767132;2021-11-02;11:43:01;1035096975039;3290;60;origin=/ACM, seqNr={3290};Cancelled;8_pass_pinCure;1,;95
00000000013014032156;2021-11-02;13:18:24;1040820028779;3296;61;origin=/ACM, seqNr={3296};Success;8_pass_pinCure;1,;1187
00000000013022046053;2021-11-02;14:53:37;1046532384914;3297;64;origin=/ACM, seqNr={3297};Success;8_pass;1,;2894
00000000013043775886;2021-11-03;08:53:29;1111322775030;3298;65;origin=/ACM, seqNr={3298};Success;8_pass;1,;6573
00000000013044166859;2021-11-03;09:00:58;1111772155342;3299;66;origin=/ACM, seqNr={3299};Success;8_pass;1,;108
00000000013044783054;2021-11-03;09:17:32;1112766149085;3300;67;origin=/ACM, seqNr={3300};Cancelled;8_pass_pinCure;1,;122
00000000013048070206;2021-11-03;09:56:01;1115075379020;3304;68;origin=/ACM, seqNr={3304};Success;8_pass_pinCure;1,;819
00000000013058211125;2021-11-03;12:57:31;1125965040706;3305;69;origin=/ACM, seqNr={3305};Success;8_pass;1,;3397
00000000013061318205;2021-11-04;05:23:33;1185125556035;3306;70;origin=/ACM, seqNr={3306};Success;8_pass;1,;108
00000000013062503561;2021-11-04;05:40:25;1186137374452;3307;71;origin=/ACM, seqNr={3307};Success;8_pass;1,;385
00000000013071434364;2021-11-04;07:28:20;1192611686618;3308;72;origin=/ACM, seqNr={3308};Cancelled;8_pass;1,;3006
00000000013074154427;2021-11-04;08:14:36;1195387637377;3309;73;origin=/ACM, seqNr={3309};Success;8_pass;1,2,;900
00000000013075908869;2021-11-04;09:07:58;1198589995148;3315;75;origin=/ACM, seqNr={3315};Cancelled;8_pass_pinCure;1,;0
00000000013076111409;2021-11-04;09:15:26;1199038111673;3316;76;origin=/ACM, seqNr={3316};Cancelled;8_pass_pinCure;1,;21
00000000013076617798;2021-11-04;09:45:10;1200821608029;3320;77;origin=/ACM, seqNr={3320};Cancelled;8_pass_pinCure;1,;43
00000000013087295387;2021-11-04;12:03:49;1209141178768;3326;78;origin=/ACM, seqNr={3326};Success;8_pass_pinCure;1,2,3,;2346
00000000013105533986;2021-11-04;16:22:59;1224689994107;3327;79;origin=/ACM, seqNr={3327};Cancelled;8_pass;1,;6249
00000000013125253426;2021-11-05;09:21:01;1285770444262;3328;80;origin=/ACM, seqNr={3328};Success;8_pass;1,;5641
00000000013126190914;2021-11-05;09:41:27;1286997037349;3329;82;origin=/ACM, seqNr={3329};Cancelled;8_pass_pinCure;1,2,;201
00000000013131545844;2021-11-05;10:43:56;1290745974106;3333;83;origin=/ACM, seqNr={3333};Success;8_pass_pinCure;1,2,;1366
00000000013133272497;2021-11-05;11:55:14;1295023311596;3334;85;origin=/ACM, seqNr={3334};Success;8_pass;1,;370
00000000013135952982;2021-11-05;12:54:23;1298572230233;3335;86;origin=/ACM, seqNr={3335};Success;8_pass;1,;877
00000000013150757030;2021-11-06;09:07:18;1371345750184;3336;87;origin=/ACM, seqNr={3336};Success;8_pass;1,2,;4127
00000000013159187476;2021-11-06;10:49:14;1377461524679;3337;88;origin=/ACM, seqNr={3337};Success;8_pass;1,;2843
00000000013159592797;2021-11-06;10:55:16;1377823674836;3338;89;origin=/ACM, seqNr={3338};Cancelled;8_pass;1,2,;119
00000000013159619282;2021-11-06;10:58:10;1377998129239;3339;91;origin=/ACM, seqNr={3339};Success;8_pass;1,;0
00000000013159990483;2021-11-06;11:04:25;1378372875123;3340;92;origin=/ACM, seqNr={3340};Success;8_pass;1,;88
00000000013163021967;2021-11-06;11:47:55;1380982758497;3344;93;origin=/ACM, seqNr={3344};Success;8_pass;1,;887
00000000013171738801;2021-11-06;13:36:57;1387524212312;3345;94;origin=/ACM, seqNr={3345};Success;8_pass_pinCure;1,;2221
00000000013181745742;2021-11-08;06:19:46;1534089714496;3346;95;origin=/ACM, seqNr={3346};Cancelled;8_pass;1,2,;1233
00000000013181862282;2021-11-08;06:28:08;1534591400513;3347;96;origin=/ACM, seqNr={3347};Cancelled;8_pass;1,2,;0
00000000013181882057;2021-11-08;06:30:00;1534703629366;3348;97;origin=/ACM, seqNr={3348};Success;8_pass;1,;0
00000000013195524897;2021-11-08;08:43:40;1542723463236;3349;98;origin=/ACM, seqNr={3349};Success;8_pass;1,2,;3997
00000000013216115018;2021-11-08;12:46:38;1557300991526;3353;99;origin=/ACM, seqNr={3353};Success;8_pass;1,2,;7208
00000000013236418896;2021-11-08;16:39:01;1571243616044;3354;100;origin=/ACM, seqNr={3354};Success;8_pass;1,;7153
00000000013236453733;2021-11-08;16:42:47;1571470322140;3355;104;origin=/ACM, seqNr={3355};Failed;8_pass;1,;0
00000000013249310831;2021-11-08;18:54:50;1579392840471;3356;107;origin=/ACM, seqNr={3356};Success;8_pass;1,;3932
00000000013253061125;2021-11-09;05:31:12;1617573976648;3357;108;origin=/ACM, seqNr={3357};Success;8_pass;1,;612
00000000013259378377;2021-11-09;06:45:47;1622048391772;3361;109;origin=/ACM, seqNr={3361};Cancelled;8_pass;1,;1849
00000000013266032934;2021-11-09;08:00:45;1626546282379;3365;110;origin=/ACM, seqNr={3365};Success;8_pass;1,;1949
00000000013276321775;2021-11-09;09:59:42;1633682957469;3366;113;origin=/ACM, seqNr={3366};Success;4_pass;1,;7163
